glong	glat	vcmb
76.89513	25.54218	9892.00000
40.81640	13.34521	2783.00000
67.45082	23.20560	12596.00000
46.95294	15.99057	2851.00000
329.50924	-20.97121	9584.00000
68.86311	23.49150	5762.00000
57.91666	20.11911	5477.00000
67.27646	23.02371	8890.00000
83.00954	26.48992	6474.00000
54.06123	18.72424	4632.00000
49.64332	17.06521	5395.00000
48.80091	16.54582	5107.00000
63.68673	21.89011	6261.00000
41.24487	13.20765	2584.00000
98.48585	28.07535	8095.00000
323.28370	-22.98049	5018.00000
78.40123	25.58224	8199.00000
51.12653	17.35122	4936.00000
44.07761	14.36956	4424.00000
343.62999	-15.85891	10245.00000
325.32417	-22.44779	12522.00000
351.20863	-12.55486	5842.00000
68.55111	23.11059	8365.00000
93.23040	27.58027	7267.00000
51.25192	17.20474	4808.00000
76.59404	25.02748	4877.00000
325.31343	-22.50552	12232.00000
75.57583	24.66722	11207.00000
65.73748	22.07699	8947.00000
341.58618	-16.96856	6727.00000
58.27657	19.60565	4526.00000
65.71030	22.01407	8688.00000
317.58954	-24.61758	5541.00000
42.69373	13.48958	5080.00000
98.25641	27.75680	2569.00000
49.05140	15.69821	4666.00000
341.65616	-17.16700	5130.00000
96.56172	27.62359	4131.00000
64.23890	21.30214	8364.00000
55.25083	18.14719	4894.00000
313.74718	-25.46487	5084.00000
76.22156	24.51360	12358.00000
51.27512	16.55534	4322.00000
357.85709	-10.06188	5544.00000
308.02285	-26.46175	2543.00000
75.71911	24.31580	12836.00000
316.42095	-24.96935	8942.00000
79.68569	25.16180	8189.00000
100.62741	27.80776	1437.00000
80.86310	25.58167	8198.00000
96.55481	27.62662	4304.00000
332.86685	-20.41860	4262.00000
40.93446	11.89603	2552.00000
317.49256	-24.73128	5512.00000
58.33661	19.10993	6251.00000
335.53357	-19.61008	4523.00000
357.97168	-10.15376	5571.00000
119.45335	27.46719	7948.00000
57.95434	18.90109	6705.00000
90.02608	26.80990	3741.00000
68.75923	22.38222	1348.00000
91.73008	26.98195	8193.00000
49.10129	15.27385	4644.00000
64.65093	20.79484	4285.00000
338.43868	-18.75257	5042.00000
49.01479	15.09318	4936.00000
69.40567	22.30214	5670.00000
51.10968	15.87708	5716.00000
81.44170	25.19829	8923.00000
59.23804	18.96619	7055.00000
334.80096	-20.12035	4672.00000
55.43882	17.54532	4655.00000
331.58786	-21.17847	4316.00000
49.10443	14.92247	3092.00000
89.78299	26.52013	8478.00000
98.14768	27.41887	6983.00000
57.28443	18.10754	2789.00000
50.48350	15.40862	3022.00000
60.05273	19.09511	6696.00000
73.26124	23.12288	2222.00000
331.50943	-21.29096	4468.00000
51.47572	15.68938	4306.00000
70.73570	22.30854	11933.00000
79.64789	24.51322	9835.00000
84.98782	25.55404	7887.00000
324.91525	-23.28661	3742.00000
75.19961	23.40120	4931.00000
53.08016	16.06919	5213.00000
91.61401	26.50819	8278.00000
333.95312	-20.73341	5875.00000
43.64428	11.88142	5195.00000
69.84322	21.86264	8571.00000
341.73806	-18.08576	4399.00000
322.99476	-23.82237	4999.00000
51.08153	15.04058	4221.00000
76.54149	23.58603	4739.00000
337.70445	-19.55510	4890.00000
44.89677	12.34750	10372.00000
62.34630	19.36548	6702.00000
322.91172	-23.86455	3512.00000
329.40864	-22.19083	9909.00000
110.26982	27.70174	4757.00000
51.13577	14.98804	3961.00000
62.26413	19.25431	6965.00000
317.30861	-25.09934	5694.00000
76.65660	23.50717	4858.00000
66.14583	20.49910	2225.00000
78.91261	24.02775	4967.00000
342.10482	-18.10668	6138.00000
322.50403	-24.01487	3196.00000
355.99063	-12.40395	4046.00000
51.34662	14.93660	4031.00000
67.87144	20.92573	5580.00000
68.04326	20.92443	5655.00000
51.57087	14.85396	4029.00000
51.53133	14.79814	4176.00000
358.63949	-11.31562	7931.00000
58.66300	17.67729	4873.00000
358.68441	-11.36813	5630.00000
327.65513	-22.84444	5509.00000
62.14343	18.80658	6967.00000
62.32205	18.85270	6071.00000
70.98822	21.62889	5451.00000
76.81722	23.20945	6510.00000
328.27982	-22.77549	4481.00000
51.08659	14.28312	3826.00000
59.30570	17.56274	2829.00000
318.60096	-25.01146	5680.00000
347.49678	-16.32218	10351.00000
48.08513	12.95283	5093.00000
45.25396	11.59404	4980.00000
62.24784	18.56985	6007.00000
59.46979	17.50527	4876.00000
2.28014	-10.13400	5919.00000
59.45176	17.42171	6659.00000
329.44807	-22.59544	12911.00000
331.81682	-21.99177	1799.00000
353.36541	-14.39004	5636.00000
62.48095	18.33412	6884.00000
347.84785	-16.73506	5609.00000
97.28120	26.56286	5255.00000
68.48623	20.27267	6773.00000
76.88615	22.71732	6803.00000
76.94980	22.71812	6712.00000
67.05939	19.77156	8010.00000
335.11151	-21.18582	3780.00000
338.52338	-20.02489	3070.00000
97.24209	26.55097	6654.00000
81.82947	23.98944	8260.00000
48.24818	12.32696	4442.00000
51.80870	13.88280	4115.00000
65.63041	19.25912	6774.00000
78.09259	22.96053	1951.00000
67.06411	19.70047	8109.00000
348.41591	-16.65146	6559.00000
59.33875	16.82411	4823.00000
321.75419	-24.60785	5195.00000
314.09030	-25.94499	12731.00000
48.20310	12.15166	4645.00000
51.89460	13.74731	4118.00000
75.69557	22.19569	4749.00000
105.00729	27.14047	1611.00000
354.73006	-14.06195	5877.00000
59.29915	16.66603	2804.00000
51.56940	13.44821	4376.00000
67.00669	19.43257	7856.00000
81.68239	23.62012	8162.00000
348.32300	-16.92467	6744.00000
335.89614	-21.22069	5988.00000
331.84643	-22.37596	3315.00000
66.73247	19.19880	7940.00000
59.58654	16.55519	2761.00000
80.37025	23.20580	9221.00000
108.41310	27.22396	11313.00000
80.39446	23.15271	10542.00000
332.41545	-22.29357	4155.00000
49.01480	11.97517	4743.00000
348.28543	-17.13370	6777.00000
317.02568	-25.60617	5559.00000
49.29941	12.08869	4731.00000
49.12509	11.99979	4614.00000
323.13542	-24.51354	3616.00000
327.82279	-23.48550	10440.00000
49.25575	12.01250	5114.00000
59.44833	16.28769	7478.00000
351.48709	-15.94434	6354.00000
327.79505	-23.50925	10206.00000
332.42421	-22.34334	4504.00000
335.98311	-21.34078	5987.00000
49.41698	11.97581	5719.00000
89.14284	24.90163	3280.00000
48.38678	11.45903	5235.00000
338.01274	-20.79025	3373.00000
55.47312	14.56840	3080.00000
65.57839	18.46228	6719.00000
62.07499	17.17652	7755.00000
49.48886	11.93150	5571.00000
49.65750	11.98421	4498.00000
66.21006	18.62044	6366.00000
56.82503	15.01214	3019.00000
337.85142	-20.90915	3115.00000
47.22303	10.80379	4372.00000
332.61678	-22.40554	4482.00000
332.79369	-22.36021	4554.00000
104.57759	26.84952	1334.00000
329.77881	-23.17532	3969.00000
46.96769	10.54565	4936.00000
332.29713	-22.56174	10706.00000
322.61901	-24.75986	12259.00000
348.71191	-17.34344	7506.00000
332.39110	-22.55786	4496.00000
66.75694	18.60230	6397.00000
104.52920	26.81396	1449.00000
331.97064	-22.68104	4437.00000
323.02056	-24.70168	12224.00000
338.07662	-21.01963	4834.00000
65.85495	18.31052	6076.00000
104.49831	26.78079	1485.00000
319.02893	-25.45049	10347.00000
61.80275	16.54929	6707.00000
68.89412	19.11325	6975.00000
68.85215	19.09159	6447.00000
332.79299	-22.60267	4846.00000
69.01682	19.11929	6949.00000
51.11584	11.99107	4096.00000
73.09603	20.61940	2112.00000
4.02190	-11.28933	5850.00000
53.65496	13.07625	3893.00000
54.10040	13.27005	4427.00000
1.70946	-12.10761	6000.00000
67.77116	18.85404	6533.00000
327.71015	-23.82304	4420.00000
353.70362	-15.75776	5658.00000
333.53382	-22.46692	4756.00000
53.29807	12.88744	4766.00000
65.08319	17.64500	8439.00000
313.71056	-26.26042	12246.00000
317.20857	-25.80204	5457.00000
65.25720	17.67272	5338.00000
65.13856	17.61601	5926.00000
333.54878	-22.51225	4512.00000
74.21685	20.65759	2243.00000
52.67365	12.48658	3996.00000
331.71879	-22.99426	10633.00000
65.37642	17.64304	5488.00000
101.14730	26.30776	7625.00000
353.68569	-15.90664	5763.00000
64.09030	17.11226	5472.00000
330.81274	-23.25005	3862.00000
66.95444	18.25238	5530.00000
333.70562	-22.54946	4828.00000
340.90410	-20.50750	5583.00000
63.92673	16.95085	5338.00000
331.52995	-23.14118	4483.00000
332.20185	-22.98140	11749.00000
79.37216	21.96600	6467.00000
330.23412	-23.46528	4675.00000
50.05450	11.01722	4230.00000
354.10591	-15.95685	5877.00000
346.41644	-18.84396	7976.00000
92.35306	24.83076	8569.00000
54.49178	12.96278	3221.00000
61.60118	15.88310	4525.00000
345.98558	-18.95534	5252.00000
359.71826	-13.72346	5269.00000
330.41151	-23.48651	4690.00000
63.63755	16.63744	5702.00000
334.08946	-22.60702	4773.00000
331.33518	-23.28881	4308.00000
332.24649	-23.07652	4374.00000
68.62316	18.42458	5702.00000
326.78559	-24.31652	5664.00000
332.50241	-23.03987	4793.00000
66.52404	17.62705	6842.00000
48.86608	10.17906	4117.00000
73.02574	19.86295	6320.00000
333.97865	-22.69011	4595.00000
51.86735	11.53663	12573.00000
354.21184	-16.12780	5790.00000
333.41260	-22.84800	4504.00000
319.91806	-25.57908	12586.00000
333.42439	-22.87195	3871.00000
331.32235	-23.38047	3305.00000
333.56307	-22.89336	4219.00000
331.35510	-23.39840	4918.00000
325.39627	-24.66369	11926.00000
71.74646	19.29454	8718.00000
342.96507	-20.23356	5102.00000
345.58004	-19.38666	8258.00000
55.02058	12.69063	4507.00000
339.01699	-21.48396	2753.00000
321.51400	-25.40810	5170.00000
71.91600	19.13074	6464.00000
331.98874	-23.39239	3860.00000
333.27667	-23.09657	1121.00000
338.56738	-21.55145	3488.00000
82.39685	22.24217	8184.00000
55.35214	12.59625	4541.00000
68.36035	17.82256	6737.00000
89.74804	23.97156	3948.00000
69.93042	18.33924	6481.00000
332.26369	-23.40550	11063.00000
332.60127	-23.33588	5097.00000
345.17244	-19.87605	5190.00000
78.15384	20.92028	6512.00000
61.81559	15.13722	4453.00000
332.16741	-23.48107	10302.00000
329.64645	-24.05313	4468.00000
69.89072	18.15469	5462.00000
343.79587	-20.36776	5246.00000
101.01776	25.81705	1751.00000
332.37334	-23.50970	11011.00000
332.25739	-23.54274	10763.00000
7.20861	-11.44127	6249.00000
332.20904	-23.55778	4163.00000
338.14703	-22.08911	6072.00000
332.32749	-23.58375	4360.00000
331.91389	-23.66315	10803.00000
332.22273	-23.60122	3974.00000
332.27734	-23.59863	3963.00000
328.52302	-24.39915	6610.00000
101.43368	25.81015	13033.00000
79.80722	21.16437	8835.00000
332.30284	-23.61730	4913.00000
332.37816	-23.60414	10958.00000
356.55381	-16.11764	4703.00000
53.58045	11.18073	4067.00000
53.22757	10.96559	4218.00000
332.52683	-23.60445	10449.00000
332.42764	-23.62932	4264.00000
74.82650	19.52849	2057.00000
332.53475	-23.60838	10735.00000
342.47401	-21.04500	10348.00000
332.40563	-23.65659	4160.00000
337.94664	-22.31515	10253.00000
342.87898	-20.93455	5526.00000
321.06080	-25.73776	7918.00000
332.40432	-23.68448	10221.00000
6.63813	-12.05492	9485.00000
351.96938	-17.99986	5993.00000
104.34419	26.09171	7477.00000
77.11475	20.08244	4546.00000
64.14938	15.40964	5306.00000
347.37573	-19.73814	5229.00000
341.12429	-21.63805	6367.00000
71.20753	17.93663	12514.00000
53.71206	10.68408	4060.00000
344.83653	-20.47887	7528.00000
334.04113	-23.51066	4926.00000
345.39650	-20.47783	9266.00000
1.42176	-14.69920	9105.00000
104.34677	25.98457	11079.00000
104.34148	25.97462	12046.00000
104.35562	25.97226	11836.00000
332.68330	-23.87166	4941.00000
57.09222	12.05638	4408.00000
104.34737	25.96331	11824.00000
65.14176	15.41836	6399.00000
340.57597	-21.99365	2750.00000
116.84888	27.01369	4778.00000
340.59529	-21.99932	2738.00000
325.25407	-25.35144	4073.00000
343.60355	-21.22360	4706.00000
56.85084	11.72050	3587.00000
54.23020	10.49386	4432.00000
332.94977	-23.94547	4682.00000
56.93858	11.70376	4403.00000
355.28966	-17.43307	5871.00000
8.33487	-12.17413	6389.00000
59.08427	12.49448	7706.00000
349.31094	-19.61824	5267.00000
347.96187	-20.07312	10547.00000
63.83999	14.49316	2817.00000
339.41968	-22.57367	4976.00000
332.48372	-24.17953	4831.00000
87.19411	22.34331	11770.00000
12.06591	-10.54466	8397.00000
63.18209	14.04520	4976.00000
343.90462	-21.46002	2674.00000
96.65437	24.45098	11262.00000
105.82700	25.92217	2338.00000
65.05615	14.71005	5117.00000
75.36584	18.56512	12856.00000
353.49140	-18.56567	5784.00000
356.76446	-17.40156	5580.00000
78.69256	19.67118	6404.00000
55.43896	10.35650	4171.00000
332.32732	-24.42730	3999.00000
69.92827	16.36501	6867.00000
103.77297	25.53171	11543.00000
338.43777	-23.19318	2626.00000
342.63099	-22.15718	2599.00000
1.60897	-15.84876	5690.00000
339.83970	-22.89007	4459.00000
346.53791	-21.13425	5025.00000
351.64299	-19.56023	6369.00000
82.28732	20.45066	7986.00000
342.15925	-22.41463	3040.00000
355.57069	-18.26182	4828.00000
342.52231	-22.15121	2672.00000
330.78094	-24.92362	4347.00000
80.91944	19.99554	8086.00000
312.01403	-27.02196	5202.00000
332.69068	-24.60556	3810.00000
334.58844	-24.23901	4453.00000
341.83358	-22.56971	2675.00000
333.85447	-24.41531	5199.00000
104.34897	25.47481	7396.00000
334.37421	-24.32493	4571.00000
56.20664	10.12682	4259.00000
347.60804	-21.17282	4178.00000
342.88524	-22.48375	3487.00000
1.34043	-16.54466	5942.00000
333.85704	-24.55694	4473.00000
88.75878	22.01848	7059.00000
332.76693	-24.80721	4644.00000
314.65133	-26.97458	8618.00000
331.91619	-24.98615	4498.00000
95.07238	23.50262	11566.00000
342.13449	-22.88281	4626.00000
331.12472	-25.20018	4413.00000
73.64474	16.81178	8691.00000
110.71175	26.16848	1665.00000
359.57111	-17.66269	7600.00000
59.85444	10.80536	4228.00000
81.01740	19.31945	7997.00000
342.60610	-22.99228	4554.00000
72.55024	16.40407	6454.00000
102.87251	24.46987	11810.00000
342.75644	-23.09804	3538.00000
332.94569	-25.15575	4411.00000
346.26021	-22.23619	4956.00000
339.52621	-23.89842	3455.00000
358.97642	-18.35102	9348.00000
58.69411	9.79625	3996.00000
94.38226	22.91031	11643.00000
335.81243	-24.76886	4378.00000
104.99817	25.15991	7370.00000
104.18526	25.00679	7439.00000
343.55142	-23.15781	10784.00000
342.75121	-23.35980	4509.00000
13.30813	-12.89477	6402.00000
64.82701	12.35933	4370.00000
350.89658	-21.25166	2653.00000
345.04161	-22.87495	3809.00000
342.72996	-23.49562	4509.00000
82.82569	19.27174	7844.00000
13.57308	-12.89568	6401.00000
65.50434	12.40295	6230.00000
338.49071	-24.49249	10662.00000
345.65410	-22.87542	5005.00000
345.81468	-22.84054	8761.00000
354.37031	-20.43669	5697.00000
94.55387	22.67017	2819.00000
354.80352	-20.37744	5588.00000
328.54443	-26.21387	4618.00000
354.57604	-20.48605	5587.00000
353.43999	-20.84158	5662.00000
354.82387	-20.42728	5755.00000
341.56922	-23.98874	4598.00000
333.96770	-25.46884	4841.00000
14.05411	-13.23087	6336.00000
334.52310	-25.45655	8268.00000
80.84412	18.21980	2299.00000
72.53663	14.96190	4874.00000
70.83383	14.19635	8300.00000
344.98333	-23.42872	5152.00000
326.59932	-26.61257	4239.00000
354.09401	-20.95596	5862.00000
334.90948	-25.50993	4205.00000
104.32177	24.68917	7380.00000
72.30240	14.68558	4930.00000
340.48397	-24.26894	2787.00000
83.08561	18.78555	12260.00000
73.88421	15.28034	4408.00000
5.06950	-17.39076	5875.00000
5.68166	-17.16281	6002.00000
72.53409	14.68494	4732.00000
83.91024	19.03966	10660.00000
341.09447	-24.48448	3462.00000
354.34370	-21.18204	5589.00000
101.32583	23.99468	-22.00000
73.95717	15.10433	4470.00000
346.33794	-23.45356	5722.00000
82.78392	18.65762	7994.00000
4.05362	-18.02443	5612.00000
331.49678	-26.24186	11504.00000
72.57973	14.43520	4878.00000
353.86920	-21.46629	5675.00000
352.71428	-21.83812	5040.00000
71.12462	13.74816	8108.00000
90.79567	21.05043	7322.00000
349.16882	-22.82811	5343.00000
331.81820	-26.25104	10886.00000
334.31142	-25.91277	4144.00000
79.90119	17.27469	8799.00000
75.23101	15.39960	9561.00000
347.11874	-23.35425	5670.00000
82.84164	18.30142	8005.00000
353.25388	-21.79512	5508.00000
10.90888	-15.53677	11870.00000
68.96512	12.68822	8197.00000
340.21816	-24.92493	2858.00000
104.70625	24.54773	7542.00000
104.72717	24.53928	7420.00000
339.69609	-25.13339	3114.00000
344.18753	-24.22765	13831.00000
116.15016	26.42427	6142.00000
3.18549	-18.85036	7507.00000
340.54795	-25.04508	3486.00000
350.00255	-22.92187	5045.00000
342.35371	-24.73570	5103.00000
332.13765	-26.43519	11052.00000
339.55942	-25.29174	3286.00000
8.49673	-17.01485	7308.00000
340.28279	-25.18716	3552.00000
109.60994	25.39149	7654.00000
343.16049	-24.64056	7096.00000
351.47511	-22.68048	5229.00000
340.57541	-25.18115	4009.00000
357.65899	-20.91149	5307.00000
344.62708	-24.37372	5851.00000
351.74270	-22.64741	5465.00000
349.65499	-23.22976	5449.00000
76.39024	15.35787	9976.00000
350.33252	-23.06772	5033.00000
350.41684	-23.08948	5425.00000
336.17877	-26.01428	4676.00000
80.00484	16.74244	8886.00000
334.25514	-26.31389	3817.00000
76.90065	15.47327	12549.00000
340.25208	-25.40404	3369.00000
71.58687	13.10779	13118.00000
351.29465	-22.98811	5108.00000
341.04635	-25.29047	3144.00000
342.47464	-25.02798	5077.00000
62.25482	8.67494	3800.00000
350.95664	-23.13660	5152.00000
350.57920	-23.23894	5137.00000
342.84749	-24.99244	7378.00000
6.80846	-18.22463	5843.00000
346.69104	-24.25136	5567.00000
338.36951	-25.87463	10805.00000
351.21440	-23.17666	5570.00000
20.25129	-12.77064	6982.00000
82.49066	17.42964	8213.00000
342.39878	-25.17256	2605.00000
338.51803	-25.89387	4755.00000
74.28071	14.00683	5506.00000
75.40878	14.49113	2927.00000
351.88672	-23.09276	5338.00000
334.02067	-26.58215	3592.00000
340.74219	-25.56933	4010.00000
342.97251	-25.06472	2774.00000
91.34582	20.43913	11670.00000
336.38434	-26.33197	4548.00000
335.60618	-26.45489	11051.00000
357.75749	-21.58002	5879.00000
357.66559	-21.62928	5818.00000
332.17511	-26.90178	10972.00000
357.68194	-21.63404	5454.00000
350.95678	-23.49456	5230.00000
357.42496	-21.72210	6085.00000
76.13517	14.57717	11953.00000
77.30904	15.06203	8904.00000
12.65284	-16.46728	6168.00000
104.12307	24.04054	3970.00000
333.99540	-26.64319	859.00000
65.66477	9.64765	4339.00000
1.71492	-20.54566	9754.00000
9.69775	-17.74710	7440.00000
337.25866	-26.36611	3942.00000
81.80340	16.75346	7877.00000
352.15124	-23.42039	5292.00000
78.14437	15.22643	8175.00000
7.82832	-18.56187	5768.00000
68.46313	10.77607	5899.00000
343.78330	-25.36655	2664.00000
325.06943	-27.62286	4030.00000
9.29349	-17.86845	7323.00000
105.22745	24.08549	7376.00000
328.36418	-27.50500	13463.00000
343.88198	-25.47509	2679.00000
349.95127	-24.20117	5076.00000
83.53387	17.13621	7840.00000
337.43571	-26.57204	3914.00000
335.95910	-26.77875	4110.00000
340.45116	-26.14890	3194.00000
2.45158	-20.78787	5282.00000
9.35031	-18.43195	6260.00000
76.48443	14.10480	4404.00000
335.77785	-26.87886	10805.00000
308.76709	-27.66158	5070.00000
342.90929	-25.84088	5150.00000
63.61893	7.87911	3770.00000
9.30075	-18.60433	9069.00000
85.41978	17.70120	13225.00000
17.38151	-15.40943	11972.00000
322.97749	-27.95827	12373.00000
341.53335	-26.18025	4546.00000
75.10694	13.24991	5323.00000
338.02638	-26.72259	11107.00000
336.26132	-26.85970	3878.00000
92.31056	20.07026	2069.00000
75.76227	13.46778	13543.00000
13.17987	-17.40785	7927.00000
94.43417	20.74953	6486.00000
7.97136	-19.43754	5907.00000
113.05098	25.57549	13249.00000
7.98904	-19.45802	5771.00000
89.47571	18.94755	10513.00000
20.70124	-14.24448	8822.00000
0.06606	-22.12210	5892.00000
9.33583	-19.08148	6950.00000
346.62353	-25.51364	4866.00000
340.31062	-26.62893	4733.00000
19.15965	-15.25542	11672.00000
20.32303	-14.81611	12041.00000
101.75708	22.82655	11476.00000
336.22334	-27.24048	3641.00000
336.22617	-27.24313	3459.00000
330.58470	-27.80425	4249.00000
349.99758	-24.97091	5394.00000
71.85983	11.17359	8416.00000
330.48450	-27.87087	5181.00000
12.50692	-18.31347	5940.00000
91.01060	19.21868	10605.00000
345.64252	-25.97022	6486.00000
6.41150	-20.74560	7379.00000
339.38719	-27.11365	4373.00000
333.50541	-27.78671	9223.00000
5.52771	-21.09173	10048.00000
116.38650	26.07978	3934.00000
82.80078	15.68708	7893.00000
340.74965	-27.02888	3378.00000
81.88228	15.24291	3917.00000
330.48790	-28.12921	5289.00000
81.90011	15.23663	3855.00000
81.54204	15.07869	3838.00000
316.66974	-28.33762	5591.00000
8.86640	-20.30037	7357.00000
86.39930	17.01001	7333.00000
76.09554	12.50744	5507.00000
96.71533	20.88362	5678.00000
96.73205	20.87954	5590.00000
337.59110	-27.58228	4043.00000
